,Age,CreditScore,EB,EstimatedSalary,Gender,Geography,HasCrCard,IsActiveMember,NumOfProducts,Tenure,Exited
1221,0.256756757,0.882,0.000203481,0.379140958,1,0,1,0,0.333333333,0.2,0
1222,0.378378378,0.372,0.000101363,0.30544392,1,0,1,0,0,0.1,0
1223,0.391891892,0.698,0,0.150543677,1,0.5,0,1,0.333333333,0.1,0
1224,0.391891892,0.3,6.75E-05,0.896163284,0,0.5,1,0,0,0.8,0
1225,0.472972973,0.714,0.000198258,0.26051923,0,0.5,1,1,0,0.6,0
1226,0.324324324,0.362,0.00011058,0.376221779,0,1,1,0,0.333333333,0.6,0
1227,0.135135135,0.414,7.49E-05,0.921618815,0,0,1,0,0.333333333,0.7,0
1228,0.27027027,0.618,0,0.792783311,0,0,1,0,0.333333333,0.3,0
1229,0.175675676,0.45,0,0.478419889,0,0.5,1,1,0.333333333,0.6,0
1230,0.243243243,0.85,0.000144501,0.358389026,1,1,0,1,0.333333333,0.2,0
1231,0.162162162,0.844,0.004138474,0.00889535,1,0.5,1,0,0,0.4,0
1232,0.378378378,0.474,7.29E-05,0.697163679,1,1,1,0,0,0.9,1
1233,0.283783784,0.634,6.67E-05,0.591791316,0,1,1,0,0.333333333,0.4,0
1234,0.648648649,0.842,0.000103531,0.654143971,0,0,1,1,0,0.7,0
1235,0.608108108,0.346,9.17E-05,0.597022266,1,1,1,1,0,0.6,0
1236,0.202702703,0.624,5.99E-05,0.813534793,1,1,1,1,0,0,0
1237,0.324324324,0.734,0,0.8633506,1,0,1,0,0.333333333,0.5,0
1238,0.081081081,0.792,7.61E-05,0.850733795,1,0,0,1,0.333333333,0.3,0
1239,0.135135135,0.438,0,0.369863572,1,0,1,0,0.333333333,0.7,0
1240,0.243243243,0.458,0.00020082,0.30450178,1,0,1,1,0,0.9,0
1241,0.040540541,0.338,7.07E-05,0.974371502,0,0,1,1,0.333333333,0.1,0
1242,0.162162162,0.692,5.55E-05,0.968617403,1,1,1,1,0,0.4,0
1243,0.094594595,0.686,0.000943685,0.073115833,1,1,0,1,0,0.6,0
1244,0.27027027,0.474,0.00039228,0.158608847,0,1,0,0,0.333333333,0,0
1245,0.351351351,0.552,0.000382939,0.100269826,0,0,1,0,0,1,1
1246,0.648648649,0.632,0,0.49895385,0,0,1,1,0.333333333,0.7,0
1247,0.081081081,0.324,0,0.188231626,1,0,1,0,0.333333333,0.6,0
1248,0.135135135,0.678,0,0.962279098,0,0.5,1,1,0.333333333,0.3,0
1249,0.108108108,0.906,0,0.90607098,0,0,1,1,0.333333333,0.4,0
1250,0.189189189,0.396,0.000106382,0.775844243,1,1,1,1,0,0.5,0
1251,0.297297297,0.476,9.73E-05,0.607521018,0,1,1,0,0,1,1
1252,0.675675676,0.686,0.000149504,0.307816847,1,0,1,1,0,0.4,0
1253,0.5,0.298,9.69E-05,0.616349511,0,1,1,0,0.333333333,0.4,0
1254,0.378378378,0.556,0.0001412,0.156317728,0,0,1,0,1,0.1,1
1255,0.378378378,0.548,0,0.314097246,1,0.5,1,1,0.333333333,0.3,0
1256,0.324324324,0.766,6.15E-05,0.92031224,1,0,1,0,0,0.9,0
1257,0.27027027,0.556,0,0.244589108,0,0,1,1,0.333333333,0.3,0
1258,0.202702703,0.566,0,0.955588459,0,0,1,0,0.333333333,0.3,0
1259,0.243243243,0.418,0.000181445,0.27088827,0,1,0,1,0.333333333,0.1,0
1260,0.121621622,0.708,0.000215112,0.321879489,1,1,1,0,0,0.5,1
1261,0.27027027,0.788,8.73E-05,0.393834011,1,1,1,0,0.333333333,0.6,0
1262,0.297297297,0.63,0.000139928,0.583831806,0,0.5,0,1,0,0.1,0
1263,0.324324324,0.576,0.000474191,0.164539263,0,0,0,0,0,0.7,0
1264,0.175675676,0.974,0.000193471,0.254829436,1,0.5,0,1,0,0.9,0
1265,0.5,0.368,9.03E-05,0.610332887,0,0,1,0,0.666666667,0.8,1
1266,0.243243243,0.396,0,0.329958111,0,0,1,0,0,0.3,0
1267,0.27027027,0.974,0.000150035,0.397866996,1,1,1,1,0,0.2,0
1268,0.351351351,0.616,0.000107166,0.652650078,0,0,1,0,0,0.6,0
1269,0.27027027,0.408,7.51E-05,0.863172883,0,0,1,1,0.333333333,0.4,0
1270,0.162162162,0.748,0.000713944,0.076032011,1,1,1,0,0,0.7,0
1271,0.324324324,0.746,0.00053309,0.087513108,1,0,1,1,0,0.2,0
1272,0.283783784,0.47,0.00011833,0.65926511,0,1,0,0,0.333333333,0.7,0
1273,0.202702703,0.248,0,0.909756582,1,0,1,0,0.333333333,0.5,1
1274,0.189189189,0.424,0.000166446,0.457398282,1,0.5,1,0,0,0.6,0
1275,0.189189189,0.738,0.000179093,0.385576173,1,0,1,1,0,0.9,0
1276,0.256756757,0.57,0.000111824,0.478046453,1,1,1,0,0,0.5,1
1277,0.324324324,0.786,9.02E-05,0.402122603,1,0,1,1,0.333333333,0.7,0
1278,0.662162162,0.662,0,0.818594876,1,0.5,0,1,0.333333333,0.7,0
1279,0.283783784,0.342,0,0.136830917,0,0,0,1,0.333333333,0.6,0
1280,0.094594595,0.782,0,0.369345623,1,0.5,1,1,0.333333333,0.4,0
1281,0.378378378,0.88,0.000123364,0.696341001,1,0.5,0,0,0,0.8,1
1282,0.22972973,0.544,0,0.658867572,1,0,1,1,0.333333333,0.8,0
1283,0.364864865,0.638,8.11E-05,0.867295277,1,0,0,1,0,0.7,0
1284,0.554054054,0.466,0.000177743,0.337737904,1,0,0,1,0,0.7,0
1285,0.608108108,0.34,0.000439752,0.173785347,0,0.5,1,1,0,0.5,0
1286,0.256756757,0.458,0.000119281,0.601095205,1,0.5,0,0,0.333333333,0.5,0
1287,0.283783784,0.696,0.000169171,0.451047075,0,0.5,0,0,0,0.9,0
1288,0.283783784,0.396,7.51E-05,0.824899978,1,0.5,1,0,0,0.7,0
1289,0.297297297,0.644,0.007545222,0.006371759,1,1,1,0,0,1,1
1290,0.175675676,0.606,0.000161357,0.418379355,1,1,1,0,0,0.9,0
1291,0.256756757,0.768,0.000355595,0.172702293,0,0.5,0,0,0,0.2,0
1292,0.310810811,0.888,0,0.371352964,0,0,1,1,0.333333333,0.7,0
1293,0.162162162,0.582,0.001132617,0.03633842,1,0,0,1,0.333333333,0.2,0
1294,0.162162162,0.948,7.77E-05,0.810289083,1,0,1,1,0,0,0
1295,0.202702703,0.368,7.15E-05,0.996720437,0,0.5,0,0,0,0.3,0
1296,0.5,0.606,0.000106171,0.311710418,1,0.5,0,1,0,0.2,0
1297,0.216216216,0.296,0,0.458544191,1,0,1,1,0.333333333,0.5,0
1298,0.162162162,0.666,6.85E-05,0.396184436,1,0,0,0,0,1,0
1299,0.324324324,0.536,0.000188681,0.383376712,1,1,1,1,0.333333333,0.8,0
1300,0.256756757,0.376,7.81E-05,0.812577451,1,0,1,0,0,0.1,0
1301,0.216216216,0.586,0.000366643,0.106756695,1,0.5,1,1,0,0.3,0
1302,0.175675676,0.156,0,0.272405265,0,0,1,0,0.333333333,0.2,0
1303,0.189189189,0.486,0.000234246,0.269623099,0,1,1,0,0.333333333,0.9,1
1304,0.175675676,0.736,0.000107848,0.515817111,0,0,1,0,0.333333333,0,0
1305,0.459459459,0.922,4.95E-05,0.731811038,1,1,0,0,0,1,1
1306,0.378378378,0.946,0.000270886,0.141810393,0,0.5,1,1,0,0.3,1
1307,0.418918919,0.59,0,0.050062631,1,0.5,0,0,0.333333333,0.2,0
1308,0.202702703,0.72,5.78E-05,0.964678327,1,0,1,1,0.333333333,1,0
1309,0.162162162,0.482,0.000232992,0.252394704,1,0.5,0,0,0.333333333,0.8,0
1310,0.121621622,0.796,6.51E-05,0.658317319,0,1,1,1,0,0.2,0
1311,0.256756757,1,9.48E-05,0.761191294,0,0,1,1,0,0.7,0
1312,0.27027027,0.384,9.12E-05,0.340440762,1,0,1,1,0,0.8,1
1313,0.27027027,0.918,0,0.400286877,1,0,1,1,0.333333333,0.3,0
1314,0.486486486,0.65,0,0.747931877,1,0,1,0,0,0.2,1
1315,0.121621622,0.514,0.001245779,0.038102089,0,0.5,0,0,0,0.5,0
1316,0.175675676,1,0,0.165371943,0,0,1,1,0.333333333,0.4,0
1317,0.256756757,0.878,0,0.60941965,1,0,1,0,0,0.3,1
1318,0.337837838,0.496,0,0.503603794,0,0,1,1,0.666666667,0.5,1
1319,0.310810811,0.812,0.00024894,0.235430134,1,1,0,1,0.333333333,0.2,0
1320,0.391891892,0.674,0,0.888146968,0,0,1,1,0.333333333,0.7,0
1321,0.297297297,0.748,0,0.530740186,1,0,0,0,0.333333333,0.6,0
1322,0.351351351,0.7,0.000328167,0.084324753,0,0,1,0,0,0.2,0
1323,0.432432432,0.57,0.000275326,0.2727721,1,0.5,0,0,0.333333333,0.7,1
1324,0.108108108,0.674,8.75E-05,0.768044198,1,1,1,1,0,0.2,0
1325,0.378378378,0.526,0.000356111,0.221915193,0,0,0,1,0,0.8,0
1326,0.27027027,0.862,0.000191262,0.316066534,0,0,1,0,0.333333333,0.3,0
1327,0.027027027,0.706,0.000374017,0.208095873,1,0.5,1,1,0,0.3,0
1328,0.594594595,0.486,0.000449768,0.123781571,0,1,0,1,0,0.3,1
1329,0.297297297,0.786,0,0.1413596,0,0,1,0,0,0.6,1
1330,0.378378378,0.58,0,0.445200567,0,0.5,1,0,0.333333333,0.8,0
1331,0.256756757,0.998,0.000781456,0.086420953,1,1,1,1,0.333333333,0.7,0
1332,0.27027027,0.856,0.000107828,0.633514651,1,0,1,1,0.333333333,0.3,0
1333,0.27027027,0.378,0.000591581,0.065565411,0,1,1,0,0,0.8,0
1334,0.135135135,0.278,4.46E-05,0.83989046,1,1,1,1,0.333333333,0.1,0
1335,0.337837838,0.436,0,0.629356154,0,0.5,1,0,0,0.9,1
1336,0.27027027,0.536,0.00012955,0.459848466,1,0.5,1,0,0,0.5,0
1337,0.162162162,0.72,8.09E-05,0.777985098,0,1,1,0,0.333333333,1,0
1338,0.459459459,0.55,0.000229279,0.338916917,1,0,1,1,0,0.5,0
1339,0.378378378,0.664,0.00019263,0.313048746,1,0.5,1,1,0,0.7,0
1340,0.337837838,0.754,8.54E-05,0.53706849,1,0.5,1,1,0,0.2,1
1341,0.310810811,0.888,0.000100047,0.832652918,0,0,1,0,0.666666667,0.7,1
1342,0.716216216,0.604,0,0.600534951,1,0.5,1,1,0,0.4,0
1343,0.324324324,0.64,4.08E-05,0.941170982,1,0.5,1,0,0,0.3,0
1344,0.297297297,0.22,0.000122965,0.457788969,0,1,1,0,0.333333333,0.6,1
1345,0.108108108,0.436,0,0.832497604,0,0.5,0,0,0.333333333,0.6,0
1346,0.162162162,0.586,5.37E-05,0.828093183,1,0,1,1,0,0.5,0
1347,0.256756757,0.342,0,0.431844541,1,0,1,1,0.333333333,0.2,0
1348,0.189189189,0.53,0.003152239,0.01372106,1,0,1,1,0,0.7,0
1349,0.337837838,0.45,0,0.417954565,1,0.5,1,0,0,0.3,0
1350,0.310810811,0.734,0.000123325,0.518523669,0,0,1,1,0,0.3,0
1351,0.486486486,0.596,0.00191831,0.029566824,0,0,0,0,0,0.9,1
1352,0.405405405,0.37,0.000217773,0.290988239,1,1,1,1,0,0.5,1
1353,0.148648649,0.552,0,0.246774867,1,0.5,1,0,0.333333333,0.7,0
1354,0.459459459,0.522,0,0.367903135,1,0.5,0,1,0,0.7,1
1355,0.283783784,0.768,0,0.475663876,1,0.5,1,1,0,0.6,0
1356,0.418918919,0.718,0.000374813,0.193933471,1,0,1,1,0.333333333,0.4,0
1357,0.337837838,0.482,0,0.994668891,1,0,0,1,0.333333333,0.3,0
1358,0.337837838,0.628,0.000317435,0.280468185,1,0,1,1,0.333333333,0.9,0
1359,0.256756757,0.162,9.72E-05,0.585113378,1,0,1,1,0,0,0
1360,0.054054054,0.594,0.000148676,0.310386742,0,1,0,1,0.333333333,0.3,0
1361,0.189189189,0.456,0,0.709123821,1,0,1,1,0.333333333,0.4,0
1362,0.310810811,0.41,5.76E-05,0.926966325,1,1,1,1,0.333333333,1,0
1363,0.162162162,0.85,0,0.287275185,1,0.5,0,1,0.333333333,0.4,0
1364,0.283783784,1,9.75E-05,0.601900181,1,1,1,1,0.333333333,0.3,0
1365,0.337837838,0.55,0.000142847,0.665110118,1,0,1,0,0,0.8,1
1366,0.256756757,0.59,0,0.067898234,0,0.5,1,0,0.333333333,0.7,0
1367,0.351351351,0.516,0.000138237,0.389131062,1,1,1,1,0,0.7,1
1368,0.175675676,0.678,0,0.683057432,0,0.5,1,1,0.333333333,0.4,0
1369,0.432432432,0.604,0.000688622,0.08575499,1,1,1,1,0,0.8,1
1370,0.108108108,0.838,0,0.884244195,0,0,1,0,0.333333333,0.7,0
1371,0.337837838,0.522,5.32E-05,0.57497866,0,0,1,0,0,0.8,0
1372,0.27027027,0.278,0,0.984990117,1,0,0,1,0.333333333,0.8,0
1373,0.378378378,0.356,9.59E-05,0.665735828,0,1,1,0,0,0.9,1
1374,0.351351351,0.564,5.47E-05,0.928369359,1,0,1,0,0,0.3,0
1375,0.121621622,0.158,0.000460085,0.120056015,0,0,1,1,0.333333333,0.6,0
1376,0.310810811,0.214,3.74E-05,0.928780899,1,0,1,1,0.666666667,0.8,1
1377,0.351351351,0.836,3.21E-05,0.89025697,0,0.5,1,1,0,0.6,0
1378,0.22972973,0.73,1.89E-05,0.999324886,0,0.5,1,1,0.333333333,0.4,0
1379,0.189189189,0.636,0.0001989,0.217942414,0,1,1,1,0,1,0
1380,0.108108108,0.55,0.000100096,0.614053392,1,1,1,0,0,0.3,0
1381,0.310810811,0.992,0,0.017146087,0,0,1,0,0.666666667,0.5,1
1382,0.324324324,0.622,0,0.179906331,0,0.5,1,0,0.333333333,0.3,0
1383,0.067567568,0.442,0.000829351,0.085769041,0,0,0,1,0,1,0
1384,0.378378378,0.464,0.000143016,0.222493798,0,0.5,1,0,0,0.8,1
1385,0.22972973,0.732,0.00059544,0.089192118,0,0,0,1,0,0.8,0
1386,0.324324324,0.816,0,0.381026288,0,0,0,1,0.333333333,0.7,0
1387,0.648648649,0.75,5.76E-05,0.707392456,1,0,1,1,0,0.4,0
1388,0.297297297,0.56,0.000186172,0.300133063,0,0,0,1,0,0,1
1389,0.5,0.554,0.000149185,0.503420727,0,0,1,0,0,0.2,1
1390,0.121621622,0.606,0,0.482134594,0,0,1,0,0.333333333,0.9,0
1391,0.27027027,0.85,0.00074679,0.078929038,0,1,1,1,0.333333333,0.4,1
1392,0.364864865,0.888,7.17E-05,0.582734301,1,0.5,1,0,0.333333333,0.8,0
1393,0.189189189,0.962,7.19E-05,0.95633713,0,0,1,0,0,0.2,0
1394,0.148648649,0.422,6.52E-05,0.869377076,1,0,1,1,0,0.9,0
1395,0.378378378,0.71,0,0.586364848,1,0.5,1,0,0.333333333,0.7,0
1396,0.202702703,0.572,0,0.461373511,0,0.5,1,0,0,0,1
1397,0.378378378,0.274,0.000287604,0.221185673,0,1,1,1,0.333333333,0.4,1
1398,0.27027027,0.686,0,0.390646807,0,0,0,0,0.333333333,0.3,1
1399,0.148648649,0.334,0,0.517005874,0,0.5,1,0,0.333333333,0.5,0
1400,0.121621622,0.668,8.38E-05,0.689187017,0,0,0,1,0.333333333,0.9,0
1401,0.337837838,0.54,0,0.103302465,0,0.5,1,0,0.333333333,0.2,0
1402,0.148648649,0.814,0.000158464,0.38732599,1,0,1,0,0,0.8,0
1403,0.121621622,0.778,0,0.287831488,0,0,1,1,0,0.6,0
1404,0.310810811,0.624,0.000112169,0.379401583,0,0.5,1,0,0,0.4,1
1405,0.351351351,0.018,8.25E-05,0.734790823,0,0,1,0,0,0.6,1
1406,0.067567568,0.444,0.000178291,0.335174709,1,0.5,0,1,0,0.2,0
1407,0.689189189,0.742,5.73E-05,0.892119047,1,0,1,1,0,0.2,0
1408,0.189189189,0.714,0,0.153991906,1,0,0,0,0.333333333,0.9,0
1409,0.297297297,0.188,5.52E-05,0.719189583,0,0,1,0,0,0.5,0
1410,0.743243243,0.346,0,0.654424098,0,0,0,0,0.333333333,0.7,1
1411,0.162162162,0.67,4.12E-05,0.971753502,0,1,0,1,0.333333333,0.4,0
1412,0.148648649,0.646,0.000952965,0.048930223,0,1,1,1,0,0.4,0
1413,0.162162162,0.306,0.000272058,0.236515887,1,1,0,0,0.333333333,1,0
1414,0.162162162,0.27,0.000104637,0.705750549,0,1,1,1,0,0.5,0
1415,0.135135135,0.898,0.00014212,0.555686418,1,1,1,1,0.333333333,0.7,0
1416,0.202702703,0.47,0,0.570906972,0,0.5,1,0,0.333333333,0.8,0
1417,0.081081081,0.514,8.09E-05,0.637806861,0,1,0,1,0.333333333,0.2,0
1418,0.297297297,0.342,0.000700784,0.090361029,0,1,1,0,0,0.9,0
1419,0.351351351,0.37,7.91E-05,0.681658498,0,0,1,1,0,0.2,0
1420,0.364864865,0.748,0.000231614,0.170567439,1,0.5,0,1,0,0.5,0
1421,0.189189189,0.34,0.000184292,0.281202405,1,1,1,0,0,0.5,0
1422,0.310810811,0.692,6.28E-05,0.957120605,1,0.5,0,1,0,0.9,0
1423,0.162162162,0.614,0.00056467,0.11654263,1,1,1,1,0.333333333,0.1,0
1424,0.324324324,0.506,5.97E-05,0.723387684,0,0.5,0,0,0,0.8,1
1425,0.324324324,0.752,5.89E-05,0.875830992,0,0,0,1,0,0.2,0
1426,0.283783784,0.482,0.000949746,0.074593224,0,0,1,0,0,0.4,0
1427,0.554054054,0.884,5.93E-05,0.807415158,0,1,0,0,0,0.9,1
1428,0.527027027,0.4,0,0.667515548,1,0,1,1,0,0.5,0
1429,0.108108108,0.502,0.000313556,0.118471014,0,0,1,1,0,0.8,0
1430,0.148648649,0.94,6.69E-05,0.579924383,0,0,0,1,0,0.3,0
1431,0.405405405,0.634,0,0.216108738,1,0,1,0,0,0.2,0
1432,0.351351351,0.446,0,0.474302046,0,0.5,1,1,0,0.4,0
1433,0.594594595,0.81,8.45E-05,0.711898536,1,0,0,1,0.333333333,0.1,0
1434,0.310810811,0.404,8.64E-05,0.678183116,0,0,1,0,0,0.9,0
1435,0.351351351,0.496,0,0.742452504,1,0.5,1,0,0.333333333,0.8,0
1436,0.135135135,0.452,0.000190627,0.294854509,1,1,0,1,0.333333333,0.1,0
1437,0.175675676,0.64,0,0.38125266,0,0,0,1,0,0.9,0
1438,0.513513514,0.308,0.000175773,0.279256169,1,1,0,0,0,0.9,1
1439,0.635135135,0.856,0,0.38931543,0,0,1,1,0,0.7,0
1440,0.283783784,0.416,0.000596091,0.11434382,1,1,1,0,0,1,1
1441,0.351351351,0.554,0,0.572344509,1,0.5,1,1,0,0.6,0
1442,0.337837838,0.666,0,0.483762299,1,0,1,0,0,0.8,0
1443,0.337837838,0.412,0,0.625774711,0,0,0,0,0.666666667,0.6,1
1444,0.27027027,0.466,0,0.567984543,0,0,0,1,0.333333333,1,0
1445,0.081081081,0.71,7.77E-05,0.607042823,0,0,1,0,0,0.7,0
1446,0.202702703,0.574,0.000125704,0.546091402,1,0,0,1,0,0.2,0
1447,0.513513514,0.694,0.000207815,0.251117632,1,0.5,1,1,0,0.5,1
1448,0.378378378,0.41,6.38E-05,0.888626364,0,1,1,0,0,0.4,1
1449,0.108108108,0.488,9.70E-05,0.656064054,0,1,0,0,0.333333333,0.6,0
1450,0.175675676,0.564,0.000156597,0.410745476,1,0.5,1,0,0,0.3,1
1451,0.27027027,0.402,0,0.001023548,0,0,1,1,0.333333333,1,0
1452,0.22972973,0.674,0.005476662,0.008508413,0,0,1,1,0,0.3,1
1453,0.472972973,0.644,0,0.684558375,0,0,1,1,0,0.7,0
1454,0.216216216,0.342,0.000329161,0.101171612,0,0.5,1,1,0,0.7,1
1455,0.22972973,0.672,0.00011972,0.430199534,1,1,0,1,0.333333333,0.2,0
1456,0.135135135,0.578,0,0.632807883,1,0.5,1,0,0.333333333,0.8,0
1457,0.648648649,1,0,0.321726825,1,0,0,1,0.333333333,0.4,0
1458,0.094594595,0.23,0.000703916,0.052308645,1,0,1,1,0.333333333,0.2,0
1459,0.5,0.934,0.000115439,0.479695661,0,0,1,0,0,1,1
1460,0.067567568,0.456,6.69E-05,0.626113694,1,0,1,1,0,1,0
1461,0.216216216,0.522,0,0.854776631,1,0.5,1,0,0.333333333,0.4,0
1462,0.310810811,0.532,0.041261899,0.001124457,0,1,1,0,0,0.1,1
1463,0.256756757,0.334,0.000338697,0.157542945,1,0,0,1,0,0.5,0
1464,0.297297297,0.574,0,0.908081822,0,0.5,1,1,0.333333333,0.6,0
1465,0.189189189,0.912,3.84E-05,0.782982325,0,0,1,0,0,0.3,0
1466,0.148648649,0.566,0.003748711,0.021304135,0,0,1,0,0,0.7,0
1467,0.22972973,0.548,0.000103836,0.817959715,0,1,1,0,0.333333333,0,0
1468,0.459459459,0.682,0,0.879244468,1,0,1,0,0,0.3,1
1469,0.418918919,0.938,6.84E-05,0.830842946,0,1,0,0,1,0.1,1
1470,0.175675676,0.436,9.39E-05,0.308954805,0,1,1,1,0.333333333,0.1,0
1471,0.405405405,0.912,0.000723732,0.107149783,1,0,1,1,0,0.4,0
1472,0.108108108,0.752,0.000395834,0.096080526,0,0.5,1,1,0,0.1,0
1473,0.243243243,0.404,0,0.662740492,1,0,0,0,0.333333333,0.8,0
1474,0.162162162,0.81,0.000231766,0.313414781,0,1,0,1,0.333333333,0.6,0
1475,0.108108108,0.568,0,0.108757286,1,0,1,0,0,0.8,0
1476,0.108108108,0.812,6.20E-05,0.772319256,0,0,0,1,0.333333333,0.5,0
1477,0.256756757,0.852,0,0.040270946,1,0,0,1,0,0.2,0
1478,0.364864865,0.598,5.04E-05,0.866854385,0,0,1,0,0,0.5,1
1479,0.189189189,0.49,0.000177867,0.3471192,1,1,1,1,0.333333333,0.8,0
1480,0.162162162,0.592,0.000723823,0.063733887,1,0,1,1,0,0.5,0
1481,0.27027027,0.484,0,0.902159256,1,0.5,1,0,0.333333333,0.8,0
1482,0.108108108,0.448,0.000213063,0.215431024,1,0,1,1,0,0.8,0
1483,0.243243243,1,0.000142943,0.342944851,1,0,0,1,0.333333333,0.1,0
1484,0.148648649,1,0,0.990019897,0,0.5,1,1,0.333333333,0.1,0
1485,0.378378378,0.25,0,0.61476581,0,0,0,0,0.333333333,1,1
1486,0.283783784,0.584,0,0.38408498,0,0,1,1,0,0.4,0
1487,0.445945946,0.72,6.24E-05,0.70701217,0,0.5,0,1,0,0.4,1
1488,0.162162162,0.492,0.000272697,0.209570864,1,0.5,1,0,1,0.6,1
1489,0.283783784,0.518,7.60E-05,0.878347232,0,0,0,1,0,0.8,0
1490,0.175675676,0.894,0,0.589581555,0,0.5,1,0,0.333333333,0.8,0
1491,0.337837838,0.308,4.95E-05,0.973488918,0,1,1,0,0,0.7,1
1492,0.432432432,0.77,0,0.833408441,1,0.5,0,0,0,0.9,1
1493,0.162162162,0.66,0,0.800676465,0,0.5,1,0,0,0.3,0
1494,0.459459459,0.198,0,0.61811113,1,0,0,1,0.333333333,0.6,0
1495,0.527027027,0.67,8.46E-05,0.567416088,1,1,0,1,0,0.7,0
1496,0.27027027,0.438,0,0.398074066,1,0.5,0,0,0.333333333,0.8,0
1497,0.22972973,0.562,0.000432671,0.122314931,1,0,1,0,0.333333333,0.9,0
1498,0.094594595,0.49,5.67E-05,0.885155582,0,1,0,1,0.333333333,0.7,0
1499,0.135135135,0.222,0,0.516740149,0,0,1,1,0,0.8,0
1500,0.432432432,0.56,0.000121376,0.318003569,1,0,0,1,0,0.1,1
1501,0.175675676,0.622,0.000937246,0.072402964,0,0,1,1,0.333333333,0.7,0
1502,0.283783784,0.892,7.74E-05,0.525394925,1,1,0,0,0.333333333,0.5,0
1503,0.391891892,0.72,0.000178968,0.417481419,1,0,0,0,0,0.5,1
1504,0.189189189,0.782,0,0.718004169,1,0,1,0,0.333333333,0.8,0
1505,0.405405405,0.512,0.000345608,0.18041888,1,1,0,0,0,0.4,1
1506,0.121621622,0.794,0,0.064987756,1,0,0,0,0.333333333,1,0
1507,0.337837838,0.398,0.002084258,0.030452058,0,1,1,0,0,0.3,0
1508,0.243243243,0.452,0,0.241535167,1,0,1,1,0.333333333,0.6,0
1509,0.256756757,0.356,4.96E-05,0.985596174,1,0,1,0,0,0.6,0
1510,0.202702703,0.37,0.000113633,0.551493668,1,0,1,1,0,0.2,0
1511,0.256756757,0.45,0,0.150528075,0,0.5,0,0,0.333333333,0,0
1512,0.283783784,0.612,0,0.494462521,1,0,1,1,0.333333333,1,0
1513,0.324324324,0.18,0,0.249099289,1,0,1,0,0.333333333,0.2,0
1514,0.27027027,0.378,0.000668278,0.050317155,1,0.5,1,1,0.333333333,0.8,0
1515,0.283783784,1,0.000604241,0.103801413,1,0.5,0,1,0,0.6,0
1516,0.256756757,0.592,5.57E-05,0.817156038,0,0,0,0,0,0.7,0
1517,0.486486486,0.788,6.31E-05,0.700352834,1,0,0,1,0.333333333,0.6,0
1518,0.243243243,0.72,0,0.416012779,0,0.5,0,0,0.333333333,0.8,0
1519,0.621621622,0.388,0.000104899,0.557010144,0,0,1,1,0,0.3,1
1520,0.459459459,0.746,0.000133589,0.464353946,1,1,0,1,0,0.5,1
1521,0.148648649,0.314,0,0.473891857,0,0.5,0,1,0.333333333,0.6,0
1522,0.22972973,0.874,0.000602832,0.082985775,0,0,1,1,0,0.1,0
1523,0.310810811,0.496,0,0.809791585,1,0.5,1,1,0.333333333,0.8,0
1524,0.445945946,0.892,0,0.973701488,1,0,0,1,0.333333333,0.6,0
1525,0.310810811,0.438,8.06E-05,0.817643685,0,0.5,1,1,0,0.4,0
1526,0.216216216,0.722,0,0.241266091,1,0,0,0,0.333333333,0.8,0
1527,0.22972973,0.622,0.000134881,0.433375887,1,1,1,0,0,0.8,0
1528,0.189189189,0.13,0.004482222,0.015266808,1,0,1,1,0,0.5,0
1529,0.067567568,0.456,0,0.560620539,1,0.5,1,0,0.333333333,0.8,0
1530,0.108108108,0.522,8.38E-05,0.604008033,0,0,1,1,0.333333333,0.2,0
1531,0.135135135,0.5,0,0.260933169,0,0,0,1,0.333333333,0.6,0
1532,0.189189189,0.622,0.000242825,0.283150541,0,1,0,1,0,0.1,0
1533,0.256756757,1,0.000288956,0.346839623,0,0,0,1,0,0.3,0
1534,0.391891892,0.446,8.76E-05,0.82021078,0,1,0,1,0,0.4,1
1535,0.202702703,0.828,0.000133785,0.594911464,0,0.5,0,1,0,0.9,0
1536,0.216216216,0.976,0,0.137315564,0,0,1,0,0.333333333,0.8,0
1537,0.135135135,0.942,0,0.183730296,0,0,1,1,0,0.8,0
1538,0.243243243,0.514,0.000199447,0.23204606,0,0.5,1,1,0,0.4,0
1539,0.27027027,0.416,6.96E-05,0.764377048,1,0,1,1,0,0.8,0
1540,0.067567568,0.36,7.81E-05,0.826157148,1,1,1,1,0.333333333,0.1,0
1541,0.256756757,0.608,0.000139149,0.379615103,1,1,1,0,0,0.5,0
1542,0.202702703,0.36,7.04E-05,0.864676077,0,0,1,1,0,0.4,0
1543,0.689189189,0.612,0.000427821,0.180501838,1,0.5,1,1,0,0.6,0
1544,0.337837838,0.34,0,0.180973083,1,0.5,1,1,0.333333333,0.7,0
1545,0.324324324,0.504,0.000113159,0.659437376,0,1,1,1,0,0.6,0
1546,0.405405405,0.702,6.47E-05,0.669967882,0,1,1,1,0,0.1,0
1547,0.162162162,0.606,8.60E-05,0.483279553,0,0.5,1,1,0.333333333,0.2,0
1548,0.094594595,0.636,0,0.675567067,1,0.5,1,1,0.333333333,0.8,0
1549,0.405405405,0.604,3.42E-05,0.819741285,1,0,1,0,0,0.4,1
1550,0.486486486,0.578,0,0.269186357,0,0.5,1,1,0.333333333,0.2,0
1551,0.459459459,0.76,0,0.611994745,0,0.5,0,1,0.333333333,0.7,0
